Time,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603
2017-06-17 03:22:53,0.0,620.13,1,2,1,172.14,7.38,372.81,2.38,2,2,1,2,1,2,1,18.51,2.04,819.74,1,2,1,1,2,1,0,215.2,1.65,845.62,2,1,1,1,2,7.12,236.96,250.54,36.38,1.66,1.37,0.61,0.31,2,1,261.3,1.04,182.76,0.0,1,1,1
2017-06-17 03:23:31,0.0,604.59,1,2,1,172.14,7.35,374.47,2.38,2,2,1,2,1,2,1,18.59,2.05,821.06,1,2,1,1,2,1,0,215.38,1.65,847.42,2,1,1,1,2,7.12,236.99,250.51,36.34,1.66,1.37,0.61,0.31,2,1,261.31,0.96,182.77,0.0,1,1,1
2017-06-17 03:24:09,0.0,583.83,1,2,1,172.07,7.32,376.36,2.38,2,2,1,2,1,2,1,18.56,2.04,822.87,1,2,1,1,2,1,0,215.51,1.65,851.18,2,1,1,1,2,7.12,236.94,250.42,36.38,1.66,1.37,0.61,0.31,2,1,261.13,1.03,182.63,0.0,1,1,1
2017-06-17 03:24:47,0.0,568.4,1,2,1,172.17,7.27,378.49,2.38,2,2,1,2,1,2,1,18.52,2.04,827.39,1,2,1,1,2,1,0,215.33,1.65,855.07,2,1,1,1,2,7.12,236.91,250.32,36.14,1.66,1.36,0.61,0.31,2,1,261.44,1.01,182.79,0.0,1,1,1
2017-06-17 03:25:25,0.0,550.04,1,2,1,172.17,7.22,382.03,2.38,2,2,1,2,1,2,1,18.55,2.04,830.3,1,2,1,1,2,1,0,215.61,1.65,855.8,2,1,1,1,2,7.11,237.12,250.32,36.18,1.66,1.34,0.61,0.31,2,1,261.36,0.95,182.79,0.0,1,1,1
2017-06-17 03:26:03,0.0,532.1,1,2,1,172.17,7.19,383.7,2.38,2,2,1,2,1,2,1,18.53,2.04,831.49,1,2,1,1,2,1,0,215.2,1.65,859.78,2,1,1,1,2,7.12,236.56,250.3,36.26,1.66,1.37,0.61,0.31,2,1,261.39,1.03,182.57,0.0,1,1,1
2017-06-17 03:26:41,0.0,514.65,1,2,1,172.17,7.15,386.64,2.38,2,2,1,2,1,2,1,18.55,2.04,835.68,1,2,1,1,2,1,0,215.64,1.65,862.24,2,1,1,1,2,7.11,237.27,250.26,36.14,1.66,1.34,0.61,0.31,2,1,261.22,0.96,182.45,0.0,1,1,1
2017-06-17 03:27:19,0.73,496.46,0,2,1,172.23,7.11,388.82,2.38,2,2,1,2,1,2,1,18.49,2.04,839.02,1,2,1,1,2,1,0,215.61,1.65,864.13,2,1,1,1,2,7.11,237.58,250.26,36.0,1.66,1.35,0.61,0.31,2,1,261.04,1.05,182.49,0.0,1,1,1
2017-06-17 03:27:57,4.49,508.37,2,2,1,172.17,7.07,391.03,2.38,2,2,1,2,1,2,1,18.54,2.04,841.21,1,2,1,1,2,1,0,215.69,1.65,867.01,2,1,1,1,2,7.11,237.25,250.26,35.91,1.66,1.39,0.61,0.31,2,1,261.36,0.96,182.61,0.0,1,1,1
2017-06-17 03:28:34,4.5,522.97,2,2,1,172.17,7.05,392.97,2.38,2,2,1,2,1,2,1,18.5,2.04,842.49,1,2,1,1,2,1,0,215.97,1.65,870.47,2,1,1,1,2,7.11,237.81,250.26,35.99,1.66,1.35,0.61,0.31,2,1,261.3,0.96,182.69,0.0,1,1,1
2017-06-17 03:29:12,4.5,537.83,2,2,1,172.17,7.03,394.31,2.37,2,2,1,2,1,2,1,18.46,2.04,845.69,1,2,1,1,2,1,0,215.7,1.65,873.45,2,1,1,1,2,7.11,237.38,250.42,35.95,1.66,1.34,0.61,0.31,2,1,261.17,0.96,182.65,0.0,1,1,1
2017-06-17 03:29:50,4.49,555.84,2,2,1,172.23,7.01,395.64,2.38,2,2,1,2,1,2,1,18.46,2.04,850.54,1,2,1,1,2,1,0,216.07,1.65,875.96,2,1,1,1,2,7.12,237.73,250.51,36.14,1.66,1.36,0.61,0.31,2,1,261.12,0.93,182.57,0.0,1,1,1
2017-06-17 03:30:28,4.49,571.07,2,2,1,172.23,6.98,396.8,2.38,2,2,1,2,1,2,1,18.49,2.04,853.83,1,2,1,1,2,1,0,215.59,1.65,877.22,2,1,1,1,2,7.12,237.68,250.64,36.14,1.66,1.35,0.61,0.31,2,1,261.17,1.03,182.61,0.0,1,1,1
2017-06-17 03:31:06,4.49,583.56,2,2,1,172.23,6.96,398.28,2.38,2,2,1,2,1,2,1,18.53,2.04,855.29,1,2,1,1,2,1,0,216.0,1.65,882.52,2,1,1,1,2,7.12,237.84,250.67,35.91,1.66,1.36,0.61,0.31,2,1,261.2,0.98,182.69,0.0,1,1,1
2017-06-17 03:31:44,4.49,595.93,2,2,1,172.17,6.95,399.38,2.38,2,2,1,2,1,2,1,18.47,2.04,856.51,1,2,1,1,2,1,0,216.1,1.65,884.9,2,1,1,1,2,7.12,237.84,250.9,36.08,1.66,1.36,0.61,0.31,2,1,261.15,0.98,182.53,0.0,1,1,1
2017-06-17 03:32:22,4.48,616.72,2,2,1,172.26,7.17,382.54,2.37,2,2,1,2,1,2,1,18.62,2.04,858.03,1,2,1,1,2,1,0,216.0,1.65,887.6,2,1,1,1,2,7.11,237.86,251.19,35.99,1.66,1.36,0.6,0.31,2,1,261.25,0.98,182.52,0.0,1,1,1
2017-06-17 03:33:00,4.49,629.35,2,2,1,172.23,7.44,372.0,2.38,2,2,1,2,1,2,1,18.57,2.04,864.25,1,2,1,1,2,1,0,216.07,1.65,889.94,2,1,1,1,2,7.11,237.86,251.31,35.95,1.66,1.36,0.61,0.31,2,1,261.06,0.95,182.59,0.0,1,1,1
2017-06-17 03:33:38,4.5,647.59,2,2,1,172.23,7.18,385.01,2.38,2,2,1,2,1,2,1,18.54,2.04,865.24,1,2,1,1,2,1,0,215.77,1.65,892.68,2,1,1,1,2,7.11,237.38,251.54,35.94,1.66,1.36,0.61,0.31,2,1,261.05,0.98,182.52,0.0,1,1,1
2017-06-17 03:34:16,4.49,660.1,2,2,1,172.3,7.06,392.0,2.38,2,2,1,2,1,2,1,18.54,2.04,865.92,1,2,1,1,2,1,0,216.1,1.65,895.54,2,1,1,1,2,7.12,238.02,251.95,35.91,1.66,1.33,0.61,0.31,2,1,261.07,0.93,182.69,0.0,1,1,1
2017-06-17 03:34:54,4.49,673.75,2,2,1,172.26,7.0,395.23,2.38,2,2,1,2,1,2,1,18.47,2.04,869.45,1,2,1,1,2,1,0,216.23,1.65,898.74,2,1,1,1,2,7.12,237.85,251.95,35.99,1.66,1.39,0.61,0.32,2,1,261.15,0.95,182.79,0.0,1,1,1
2017-06-17 03:35:32,4.48,687.55,2,2,1,172.26,6.97,397.56,2.38,2,2,1,2,1,2,1,18.47,2.04,873.33,1,2,1,1,2,1,0,216.2,1.65,901.52,2,1,1,1,2,7.11,237.72,252.28,35.95,1.66,1.37,0.61,0.31,2,1,261.15,0.96,182.73,0.0,1,1,1
2017-06-17 03:36:10,4.49,711.46,2,2,1,172.14,6.95,398.8,2.38,2,2,1,2,1,2,1,18.5,2.04,874.52,1,2,1,1,2,1,0,216.38,1.65,905.09,2,1,1,1,2,7.11,237.81,252.44,36.11,1.66,1.36,0.61,0.31,2,1,261.2,0.96,182.87,0.0,1,1,1
2017-06-17 03:36:48,4.49,720.59,2,2,1,172.17,7.12,385.96,2.38,2,2,1,2,1,2,1,18.58,2.04,879.51,1,2,1,1,2,1,0,216.34,1.65,905.79,2,1,1,1,2,7.11,237.84,252.92,36.11,1.66,1.36,0.61,0.31,2,1,261.09,0.96,182.65,0.0,1,1,1
2017-06-17 03:37:26,4.5,738.14,2,2,1,172.33,7.39,374.87,2.38,2,2,1,2,1,2,1,0.01,0.0,890.04,2,1,2,1,1,1,0,216.48,1.65,903.93,2,1,1,1,2,7.11,238.22,253.08,36.18,1.66,1.36,0.61,0.31,2,1,261.47,1.09,182.76,1.73,1,2,1
2017-06-17 03:38:04,4.5,752.28,2,2,1,172.17,7.17,386.26,2.38,2,2,1,2,1,2,1,3.42,0.38,906.61,1,1,2,2,1,1,0,215.89,1.65,892.64,2,1,1,1,2,7.11,237.74,253.65,36.18,1.66,1.36,0.61,0.31,2,1,261.46,1.01,182.89,0.0,1,1,1
2017-06-17 03:38:42,4.49,768.64,2,2,1,172.26,7.03,393.81,2.38,2,2,1,2,1,2,1,3.65,0.39,924.99,1,1,2,2,1,1,0,216.45,1.65,879.71,2,1,1,1,2,7.11,238.27,253.91,36.14,1.66,1.35,0.61,0.31,2,1,261.31,0.96,182.61,0.0,1,1,1
2017-06-17 03:39:20,4.49,781.88,2,2,1,172.26,6.96,397.9,2.38,2,2,1,2,1,2,1,10.18,2.06,929.49,1,0,1,2,2,1,0,216.64,1.65,868.04,2,1,1,1,2,7.11,238.27,253.56,36.49,1.66,1.36,0.61,0.31,2,1,261.07,1.06,182.79,0.0,1,1,1
2017-06-17 03:39:58,4.49,798.51,2,2,1,172.24,7.01,392.86,2.39,2,2,1,1,1,2,1,18.2,2.04,931.13,1,2,1,1,2,1,0,216.53,1.65,862.86,2,1,1,1,2,7.11,238.22,253.56,36.38,1.66,1.38,0.61,0.31,2,1,261.3,1.04,182.77,0.0,1,1,1
2017-06-17 03:40:36,0.0,800.17,1,2,1,172.26,7.48,370.39,2.38,2,2,1,2,1,2,1,18.27,2.05,933.56,1,2,1,1,2,1,0,216.61,1.65,864.6,2,1,1,1,2,7.11,238.5,253.49,36.14,1.66,1.38,0.61,0.31,2,1,261.22,0.98,182.81,0.0,1,1,1
2017-06-17 03:41:14,0.0,781.13,1,2,1,172.17,7.2,384.49,2.38,2,2,1,2,1,2,1,18.21,2.04,937.48,1,2,1,1,2,1,0,216.48,1.65,868.84,2,1,1,1,2,7.11,237.84,256.86,36.14,1.66,1.36,0.61,0.31,2,1,261.07,0.98,182.63,0.0,1,1,1
2017-06-17 03:41:52,0.0,763.16,1,2,1,172.17,7.02,395.13,2.38,2,1,1,2,1,2,1,18.31,2.04,937.9,1,2,1,1,2,1,0,216.35,1.65,869.94,2,1,1,1,2,7.11,238.25,269.33,36.3,1.66,1.37,0.61,0.31,2,1,261.31,0.98,182.8,0.0,1,1,1
2017-06-17 03:42:30,0.0,745.33,1,2,1,172.14,6.92,401.01,2.39,2,1,1,1,1,2,1,18.34,2.04,942.71,1,2,1,1,2,1,0,215.56,1.65,874.52,2,1,1,1,2,7.11,237.66,265.6,36.64,1.66,1.35,0.61,0.31,2,1,261.59,0.96,182.93,0.0,1,1,1
2017-06-17 03:43:08,0.0,727.32,1,2,1,172.3,7.49,369.06,2.38,2,1,1,2,1,2,1,18.29,2.04,945.59,1,2,1,1,2,1,0,215.84,1.65,875.31,2,1,1,1,2,7.11,237.34,265.25,36.95,1.66,1.33,0.61,0.32,2,1,261.68,0.96,183.01,0.0,1,1,1
2017-06-17 03:43:46,0.0,707.99,1,2,1,172.26,7.27,382.81,2.38,2,1,1,2,1,2,1,18.21,2.04,946.26,1,2,1,1,2,1,0,215.97,1.65,878.16,2,1,1,1,2,7.12,237.25,264.61,37.07,1.66,1.36,0.61,0.31,2,1,261.6,0.98,183.16,0.0,1,1,1
2017-06-17 03:44:23,0.0,690.73,1,2,1,172.26,7.03,396.1,2.39,2,1,1,2,1,2,1,18.28,2.04,951.32,1,2,1,1,2,1,0,215.64,1.65,881.74,2,1,1,1,2,7.12,237.09,264.55,37.3,1.66,1.35,0.61,0.31,2,1,261.78,0.98,183.24,0.0,1,1,1
2017-06-17 03:45:01,0.0,675.27,1,2,1,172.26,6.91,402.92,2.38,2,1,1,1,1,2,1,18.36,2.05,952.6,1,2,1,1,2,1,0,215.84,1.65,884.84,2,1,1,1,2,7.12,237.2,264.48,37.11,1.66,1.37,0.61,0.31,2,1,261.79,0.96,183.37,0.0,1,1,1
2017-06-17 03:45:39,0.0,657.28,1,2,1,172.23,7.41,370.48,2.38,2,1,1,2,1,2,1,18.33,2.05,955.05,1,2,1,1,2,1,0,215.44,1.65,887.73,2,1,1,1,2,7.12,236.55,264.48,37.63,1.66,1.35,0.61,0.31,2,1,261.84,1.03,183.37,0.0,1,1,1
2017-06-17 03:46:17,0.0,639.93,1,2,1,172.23,7.4,375.73,2.38,2,1,1,2,1,2,1,18.4,2.05,955.79,1,2,1,1,2,1,0,215.77,1.65,890.17,2,1,1,1,2,7.12,237.07,264.71,37.72,1.66,1.34,0.61,0.31,2,1,261.98,0.96,183.49,0.0,1,1,1
2017-06-17 03:46:55,0.0,621.96,1,2,1,172.23,7.6,359.61,2.38,2,1,1,2,1,2,1,18.34,2.04,959.47,1,2,1,1,2,1,0,215.59,1.65,894.03,2,1,1,1,2,7.12,236.96,264.71,37.65,1.66,1.36,0.61,0.31,2,1,261.84,0.94,183.49,0.0,1,1,1
2017-06-17 03:47:33,0.0,604.17,1,2,1,172.23,8.31,322.52,2.38,2,1,1,2,1,2,1,18.39,2.05,961.73,1,2,1,1,2,1,0,215.89,1.64,896.45,2,1,1,1,2,7.12,236.91,264.74,37.91,1.66,1.34,0.61,0.31,2,1,262.05,0.93,183.35,0.0,1,1,1
2017-06-17 03:48:11,0.0,585.9,1,2,1,172.23,8.59,306.55,2.38,2,1,1,2,1,2,1,18.34,2.04,964.95,1,2,1,1,2,1,0,215.82,1.65,899.08,2,1,1,1,2,7.12,237.17,265.06,37.84,1.66,1.35,0.61,0.31,2,1,261.7,0.95,183.48,0.0,1,1,1
2017-06-17 03:48:49,0.0,565.71,1,2,1,172.23,8.69,299.55,2.38,2,1,1,2,1,2,1,18.3,2.04,966.14,1,2,1,1,2,1,0,215.64,1.65,901.61,2,1,1,1,2,7.12,236.94,265.06,37.99,1.65,1.35,0.61,0.31,2,1,262.24,0.95,183.4,0.0,1,1,1
2017-06-17 03:49:27,0.0,550.59,1,2,1,172.23,8.72,296.15,2.38,2,1,1,2,1,2,1,18.29,2.05,969.26,1,2,1,1,2,1,0,215.82,1.65,903.43,2,1,1,1,2,7.12,237.12,265.19,38.07,1.66,1.36,0.61,0.31,2,1,262.05,0.95,183.69,0.0,1,1,1
2017-06-17 03:50:05,0.0,534.12,1,2,1,172.23,8.75,293.64,2.38,2,1,1,2,1,2,1,18.23,2.04,973.89,1,2,1,1,2,1,0,215.46,1.65,905.32,2,1,1,1,2,7.12,236.71,265.19,38.29,1.66,1.34,0.61,0.31,2,1,262.06,0.93,183.72,0.0,1,1,1
2017-06-17 03:50:43,0.0,514.87,1,2,1,172.23,8.76,292.53,2.37,2,1,1,2,1,2,1,18.39,2.04,973.55,1,2,1,1,2,1,0,216.07,1.65,908.42,2,1,1,1,2,7.12,237.22,265.09,37.79,1.66,1.34,0.61,0.31,2,1,262.16,0.96,183.69,0.0,1,1,1
2017-06-17 03:51:21,0.01,495.54,0,2,1,172.23,8.76,291.69,2.38,2,1,1,2,1,2,1,18.35,2.04,978.62,1,2,1,1,2,1,0,216.2,1.65,911.81,2,1,1,1,2,7.12,237.25,265.06,38.18,1.66,1.36,0.61,0.31,2,1,262.19,0.98,183.77,0.0,1,1,1
2017-06-17 03:51:59,4.47,503.01,2,2,1,172.23,8.77,290.49,2.38,2,1,1,2,1,2,1,18.34,2.05,980.05,1,2,1,1,2,1,0,215.94,1.65,915.14,2,1,1,1,2,7.12,237.3,264.87,38.18,1.66,1.35,0.61,0.32,2,1,261.94,0.95,183.77,0.0,1,1,1
2017-06-17 03:52:37,4.51,521.16,2,2,1,172.23,8.77,289.67,2.38,2,1,1,2,1,2,1,18.27,2.04,983.08,1,2,1,1,2,1,0,216.1,1.65,918.56,2,1,1,1,2,7.12,237.5,264.77,37.95,1.66,1.34,0.61,0.31,2,1,262.13,0.93,183.73,0.0,1,1,1
2017-06-17 03:53:15,4.5,534.2,2,2,1,172.23,8.77,288.62,2.38,2,1,1,2,1,2,1,18.39,2.05,984.0,1,2,1,1,2,1,0,215.77,1.65,919.93,2,1,1,1,2,7.12,237.04,264.58,38.3,1.66,1.35,0.61,0.31,2,1,262.32,0.93,183.83,0.0,1,1,1
2017-06-17 03:53:53,4.49,553.31,2,2,1,172.23,8.78,288.08,2.38,2,1,1,2,1,2,1,18.34,2.05,985.84,1,2,1,1,2,1,0,216.07,1.65,925.72,2,1,1,1,2,7.12,237.58,264.39,38.03,1.66,1.36,0.61,0.31,2,1,262.18,0.93,183.93,0.0,1,1,1
2017-06-17 03:54:31,4.49,565.65,2,2,1,172.23,8.78,287.54,2.38,2,1,1,2,1,2,1,18.44,2.04,990.38,1,2,1,1,2,1,0,215.64,1.65,925.97,2,1,1,1,2,7.12,237.2,263.97,38.07,1.66,1.35,0.61,0.31,2,1,262.21,0.96,183.75,0.0,1,1,1
2017-06-17 03:55:09,4.49,584.47,2,2,1,172.23,8.78,287.07,2.38,2,1,1,2,1,2,1,18.36,2.04,994.1,1,2,1,1,2,1,0,216.1,1.65,929.02,2,1,1,1,2,7.12,237.48,264.01,38.26,1.66,1.37,0.61,0.31,2,1,262.37,0.96,183.65,0.0,1,1,1
2017-06-17 03:55:47,4.49,595.63,2,2,1,172.42,8.78,286.75,2.38,2,1,1,2,1,2,1,18.38,2.05,993.74,1,2,1,1,2,1,0,216.23,1.64,932.91,2,1,1,1,2,7.12,237.61,263.75,38.18,1.65,1.38,0.61,0.31,2,1,262.51,0.96,183.73,0.0,1,1,1
2017-06-17 03:56:25,4.49,613.65,2,2,1,172.17,8.78,286.05,2.38,2,1,1,2,1,2,1,18.41,2.05,998.14,1,2,1,1,2,1,0,216.02,1.64,936.24,2,1,1,1,2,7.12,237.5,263.33,38.2,1.66,1.38,0.61,0.31,2,1,262.4,0.96,183.61,0.0,1,1,1
2017-06-17 03:57:03,4.5,628.83,2,1,1,172.17,8.79,285.8,0.03,1,1,1,1,1,1,1,18.37,2.04,1000.87,1,2,1,1,2,1,0,216.23,1.65,937.48,2,1,1,1,2,7.12,237.63,263.3,38.03,1.66,1.36,0.61,0.32,2,1,262.12,0.96,183.8,0.0,1,1,1
2017-06-17 03:57:41,4.51,663.97,2,1,1,172.17,8.87,285.03,0.0,1,1,1,1,1,1,1,18.45,2.04,987.61,1,2,1,1,2,1,0,215.94,1.65,939.95,2,1,1,1,2,7.12,237.25,262.98,38.11,1.66,1.34,0.61,0.31,2,1,262.3,0.96,183.73,0.0,1,1,1
2017-06-17 03:58:19,4.51,694.45,2,1,1,172.17,8.86,286.02,0.0,1,1,1,1,1,1,1,18.47,2.05,972.53,1,2,1,1,2,1,0,216.28,1.65,942.48,2,1,1,1,2,7.12,237.69,262.82,38.29,1.66,1.39,0.61,0.31,2,1,262.21,0.96,183.72,0.0,1,1,1
2017-06-17 03:58:57,4.51,728.51,2,1,1,172.17,8.86,286.26,0.0,1,1,1,1,1,1,1,18.37,2.04,957.61,1,2,1,1,2,1,0,216.12,1.65,945.89,2,1,1,1,2,7.12,237.46,262.3,38.26,1.66,1.34,0.61,0.31,2,1,262.24,0.96,183.77,0.0,1,1,1
2017-06-17 03:59:35,4.5,761.63,2,1,1,172.17,8.85,286.8,0.0,1,1,1,1,1,1,1,18.46,2.05,941.65,1,2,1,1,2,1,0,216.41,1.65,948.21,2,1,1,1,2,7.12,237.67,261.92,38.05,1.66,1.38,0.61,0.31,2,1,262.36,0.96,183.83,0.0,1,1,1
2017-06-17 04:00:13,4.49,796.58,2,1,1,172.17,8.85,287.52,0.0,1,1,1,1,1,1,1,18.43,2.04,927.21,1,2,1,1,2,1,0,216.35,1.65,952.22,2,1,1,1,2,7.12,237.81,261.7,37.87,1.66,1.39,0.61,0.31,2,1,262.29,0.95,183.85,0.0,1,1,1
2017-06-17 04:00:50,0.0,810.98,1,1,1,172.14,8.84,288.16,0.0,1,1,1,1,1,1,1,18.41,2.04,910.81,1,2,1,1,2,1,0,216.1,1.64,953.91,2,1,1,1,2,7.12,237.5,261.41,37.91,1.66,1.35,0.61,0.31,2,1,262.61,0.95,183.72,0.0,1,1,1
2017-06-17 04:01:28,0.0,813.52,1,1,1,172.14,8.84,289.05,0.0,1,1,1,1,1,1,1,18.36,2.05,896.06,1,2,1,1,2,1,0,216.38,1.65,957.1,2,1,1,1,2,7.13,237.61,260.97,37.91,1.66,1.37,0.61,0.31,2,1,262.11,0.96,183.75,0.0,1,1,1
2017-06-17 04:02:06,0.0,815.98,1,1,1,172.14,8.84,289.13,0.0,1,1,1,1,1,1,1,18.43,2.04,879.59,1,2,1,1,2,1,0,215.87,1.65,960.75,2,1,1,1,2,7.12,237.17,260.8,37.91,1.66,1.39,0.61,0.31,2,1,262.45,0.95,183.9,0.0,1,1,1
2017-06-17 04:02:44,0.0,813.55,1,1,1,172.23,8.84,290.21,0.0,1,1,1,1,1,1,1,18.37,2.04,864.33,1,2,1,1,2,1,0,216.23,1.65,963.18,2,1,1,1,2,7.13,237.89,260.58,37.72,1.66,1.36,0.61,0.31,2,1,262.35,0.98,183.67,0.0,1,1,1
2017-06-17 04:03:22,0.0,816.04,1,1,1,172.23,8.84,290.59,0.0,1,1,1,1,1,1,1,18.41,2.04,848.53,1,2,1,1,2,1,0,216.17,1.64,965.81,2,1,1,1,2,7.13,237.63,260.25,37.53,1.66,1.34,0.61,0.31,2,1,262.19,0.96,183.65,0.0,1,1,1
2017-06-17 04:04:00,0.0,814.56,1,1,1,172.23,8.84,290.8,0.0,1,1,1,1,1,1,1,18.37,2.04,832.99,1,2,1,1,2,1,0,216.15,1.64,969.43,2,1,1,1,2,7.13,237.43,260.06,37.61,1.66,1.33,0.61,0.31,2,1,262.05,0.93,183.61,0.0,1,1,1
2017-06-17 04:04:38,0.0,814.26,1,1,1,172.23,8.84,291.36,0.0,1,1,1,1,1,1,1,18.35,2.04,816.0,1,2,1,1,2,1,0,216.28,1.65,971.51,2,1,1,1,2,7.13,237.61,259.65,37.46,1.66,1.36,0.61,0.31,2,1,262.08,0.93,183.72,0.0,1,1,1
2017-06-17 04:05:16,0.0,815.42,1,1,1,172.23,8.83,291.39,0.0,1,1,1,1,1,1,1,18.32,2.04,803.12,1,2,1,1,2,1,0,216.0,1.65,973.37,2,1,1,1,2,7.13,237.17,259.36,37.59,1.66,1.39,0.61,0.31,2,1,262.35,0.96,183.49,0.0,1,1,1
2017-06-17 04:05:54,0.0,809.84,1,2,1,171.69,6.98,392.24,2.4,2,2,1,1,1,2,1,18.34,2.04,786.75,1,2,1,1,2,1,0,216.25,1.65,978.19,2,1,1,1,2,7.13,237.58,259.36,37.45,1.66,1.35,0.61,0.31,2,1,262.26,0.98,183.83,0.0,1,1,1
2017-06-17 04:06:32,0.0,791.62,1,2,1,172.14,8.42,312.08,2.4,2,2,1,2,1,2,1,18.3,2.04,791.04,1,2,1,1,2,1,0,215.71,1.65,979.05,2,1,1,1,2,7.13,237.12,258.97,37.68,1.66,1.35,0.61,0.31,2,1,262.26,0.96,183.72,0.0,1,1,1
2017-06-17 04:07:10,0.0,771.67,1,2,1,172.3,8.75,293.28,2.39,2,2,1,2,1,2,1,18.38,2.04,793.39,1,2,1,1,2,1,0,216.12,1.65,983.66,2,1,1,1,2,7.13,237.32,258.56,37.34,1.66,1.36,0.61,0.31,2,1,262.24,0.96,183.72,0.0,1,1,1
2017-06-17 04:07:48,0.0,754.02,1,2,1,172.14,8.8,289.19,2.39,2,2,1,2,1,2,1,18.44,2.04,798.71,1,2,1,1,2,1,0,216.33,1.65,984.37,2,1,1,1,2,7.13,237.58,258.49,37.4,1.66,1.36,0.61,0.31,2,1,262.37,0.96,183.69,0.0,1,1,1
2017-06-17 04:08:26,0.0,737.49,1,2,1,172.14,8.8,287.34,2.39,2,2,1,2,1,2,1,18.39,2.04,798.87,1,2,1,1,2,1,0,216.15,1.65,988.53,2,1,1,1,2,7.13,237.68,258.01,37.41,1.66,1.36,0.61,0.31,2,1,262.03,0.95,183.59,0.0,1,1,1
2017-06-17 04:09:04,0.0,718.91,1,2,1,172.26,8.8,286.07,2.38,2,2,1,2,1,2,1,3.0,0.03,804.77,0,1,0,1,1,1,0,216.25,1.65,988.91,2,1,1,1,2,7.13,237.63,257.88,37.03,1.66,1.38,0.61,0.31,2,1,262.17,0.95,183.65,0.0,1,1,1
2017-06-17 04:09:42,0.0,702.53,1,2,1,172.14,8.8,285.21,2.39,2,2,1,2,1,2,1,0.02,0.0,820.77,1,1,2,1,1,1,0,216.0,1.65,980.66,2,1,1,1,2,7.14,237.09,257.66,37.14,1.66,1.35,0.61,0.31,2,1,262.05,0.98,183.57,1.73,1,1,1
2017-06-17 04:10:20,0.0,684.45,1,2,1,172.26,8.8,283.98,2.39,2,2,1,2,1,2,1,3.54,0.36,836.8,1,1,2,2,1,1,0,216.23,1.65,969.15,2,1,1,1,2,7.14,237.71,257.43,37.03,1.66,1.36,0.61,0.31,2,1,262.05,0.96,183.64,0.0,1,1,1
2017-06-17 04:10:58,0.0,666.22,1,2,1,172.23,8.8,283.67,2.39,2,2,1,2,1,2,1,9.65,2.09,851.26,1,1,1,2,2,1,0,215.87,1.65,958.96,2,1,1,1,2,7.14,237.61,257.43,36.91,1.66,1.36,0.61,0.31,2,1,262.13,1.01,183.56,0.0,1,1,1
2017-06-17 04:11:36,0.0,650.02,1,2,1,172.23,8.8,283.01,2.39,2,2,1,2,1,2,1,15.68,2.08,851.95,1,2,1,1,2,1,0,216.1,1.65,946.58,2,1,1,1,2,7.14,237.48,257.43,37.03,1.66,1.36,0.61,0.31,2,1,262.08,0.95,183.61,0.0,1,1,1
2017-06-17 04:12:14,0.0,632.54,1,2,1,172.23,8.8,282.41,2.38,2,2,1,2,1,2,1,18.26,2.04,857.63,1,2,1,1,2,1,0,216.23,1.65,944.96,2,1,1,1,2,7.14,237.48,257.43,37.11,1.66,1.36,0.61,0.31,2,1,262.29,0.98,183.4,0.0,1,1,1
2017-06-17 04:12:52,0.0,614.26,1,2,1,172.23,8.8,282.08,2.38,2,2,1,2,1,2,1,18.39,2.04,858.69,1,2,1,1,2,1,0,216.07,1.64,948.3,2,1,1,1,2,7.14,237.2,257.5,36.84,1.66,1.37,0.61,0.31,2,1,261.87,0.93,183.43,0.0,1,1,1
2017-06-17 04:13:30,0.0,595.65,1,2,1,172.23,8.79,281.8,2.38,2,1,1,2,1,2,1,18.37,2.05,860.52,1,2,1,1,2,1,0,216.41,1.65,950.22,2,1,1,1,2,7.14,237.35,262.77,37.26,1.66,1.35,0.61,0.31,2,1,262.11,0.93,183.56,0.0,1,1,1
2017-06-17 04:14:08,0.0,579.07,1,2,1,172.23,8.77,283.98,2.38,2,1,1,2,1,2,1,18.37,2.04,864.04,1,2,1,1,2,1,0,215.56,1.65,954.06,2,1,1,1,2,7.14,236.99,271.28,37.07,1.66,1.38,0.61,0.31,2,1,262.05,0.98,183.56,0.0,1,1,1
2017-06-17 04:14:46,0.0,559.27,1,2,1,172.26,8.75,285.21,2.38,2,1,1,2,1,2,1,18.38,2.05,864.28,1,2,1,1,2,1,0,215.82,1.65,956.8,2,1,1,1,2,7.14,236.99,267.0,37.3,1.66,1.35,0.61,0.31,2,1,262.5,0.93,183.68,0.0,1,1,1
2017-06-17 04:15:24,0.0,542.85,1,2,1,172.26,8.74,286.68,2.38,2,1,1,2,1,2,1,18.4,2.05,869.69,1,2,1,1,2,1,0,215.71,1.65,958.39,2,1,1,1,2,7.14,236.6,265.57,37.23,1.66,1.35,0.61,0.31,2,1,262.53,0.98,183.85,0.0,1,1,1
